,발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
450,2017,2017-02-11 05:00,22,야간,토,1,1,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,932795,1928397,126.74117633,37.35217999
451,2017,2017-02-11 10:00,10,주간,토,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,959803,1947177,127.04509332,37.5230162
452,2017,2017-02-11 17:00,5,주간,토,1,1,0,0,0,충남,홍성군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,917065,1845380,126.57271008,36.60265285
453,2017,2017-02-12 00:00,6,야간,일,1,1,0,0,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,960426,1896980,127.05481811,37.07058232
454,2017,2017-02-12 01:00,30,야간,일,1,1,0,0,0,인천,서구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,이륜차,이륜차,927017,1945452,126.67425511,37.5054575
455,2017,2017-02-12 02:00,20,야간,일,1,1,0,0,0,대전,대덕구,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,992686,1818469,127.4184725,36.36362434
456,2017,2017-02-12 02:00,40,야간,일,1,1,0,0,0,서울,광진구,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로내,승용차,승용차,보행자,보행자,963548,1951509,127.08725897,37.56221774
457,2017,2017-02-12 03:00,23,야간,일,1,1,0,0,0,부산,금정구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1141078,1696179,129.05072135,35.25112701
458,2017,2017-02-12 05:00,20,야간,일,1,2,1,0,0,대전,동구,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,승용차,승용차,996689,1810330,127.46312761,36.29026972
459,2017,2017-02-12 06:00,29,주간,일,1,1,0,0,0,서울,서초구,차대사람,차도통행중,차도통행중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,957508,1946406,127.01916637,37.51596404
460,2017,2017-02-12 13:00,14,주간,일,1,1,0,0,0,대구,동구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승합차,승합차,1113224,1764695,128.75421226,35.87229073
461,2017,2017-02-12 17:00,15,주간,일,1,1,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1122452,1980715,128.89129981,37.81793446
462,2017,2017-02-12 19:00,0,야간,일,1,1,0,0,0,경기,여주시,차대사람,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1006249,1917617,127.57047064,37.25742238
463,2017,2017-02-12 20:00,10,야간,일,1,1,0,0,0,울산,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,1166499,1742229,129.33945478,35.66222672
464,2017,2017-02-12 20:00,25,야간,일,1,1,0,0,0,충북,청주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,원동기장치자전거,없음,없음,988213,1851411,127.36811017,36.66055688
465,2017,2017-02-12 20:00,40,야간,일,1,1,0,0,0,경기,부천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,938063,1942760,126.79944921,37.48200201
466,2017,2017-02-12 23:00,40,야간,일,1,1,0,0,0,세종,세종,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,고가도로위,승용차,승용차,보행자,보행자,982033,1844204,127.29912847,36.59548957
467,2017,2017-02-13 05:00,45,야간,월,1,2,0,1,0,서울,동대문구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,승합차,승합차,960665,1954382,127.05446177,37.58799426
468,2017,2017-02-13 07:00,55,주간,월,1,1,0,0,0,전북,익산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,자전거,자전거,951271,1773252,126.95964423,35.95477269
469,2017,2017-02-13 10:00,50,주간,월,1,1,0,0,0,경기,오산시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로횡단보도내,자전거,자전거,승용차,승용차,963184,1903823,127.08550713,37.13237777
470,2017,2017-02-13 13:00,58,주간,월,1,2,0,1,0,경북,경산시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,사륜오토바이(ATV),사륜오토바이(ATV),이륜차,이륜차,1124493,1753582,128.87727929,35.77075463
471,2017,2017-02-13 14:00,31,주간,월,1,1,0,0,0,대구,동구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1102905,1777397,128.64157229,35.98792878
472,2017,2017-02-13 16:00,4,주간,월,1,1,0,0,0,경기,화성시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,963861,1909364,127.09286121,37.18235054
473,2017,2017-02-13 20:00,50,야간,월,1,4,2,1,0,대전,대덕구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,993068,1824184,127.42267957,36.41514989
474,2017,2017-02-13 22:00,56,야간,월,1,3,1,1,0,부산,사하구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,승용차,1136188,1674668,128.99344441,35.05789894
475,2017,2017-02-13 23:00,24,야간,월,1,1,0,0,0,서울,관악구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,947828,1942610,126.90990296,37.48125328
476,2017,2017-02-14 00:00,41,야간,화,1,1,0,0,0,전북,전주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,없음,없음,966409,1757276,127.12850536,35.81150432
477,2017,2017-02-14 04:00,40,야간,화,1,1,0,0,0,부산,부산진구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1142845,1687182,129.06835091,35.16951246
478,2017,2017-02-14 07:00,15,주간,화,1,3,0,2,0,전남,무안군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승용차,승용차,화물차,화물차,908151,1667415,126.49375909,34.99532425
479,2017,2017-02-14 08:00,13,주간,화,1,2,0,1,0,전남,완도군,차대차,추돌,추돌,운전자법규위반,앞지르기 금지위반,교차로,교차로내,화물차,화물차,화물차,화물차,935301,1599574,126.79619016,34.38787888
480,2017,2017-02-14 11:00,35,주간,화,1,1,0,0,0,전북,고창군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,912927,1724591,126.53906357,35.51374029
481,2017,2017-02-14 13:00,30,주간,화,1,2,1,0,0,경북,경주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1154468,1765152,129.21101312,35.87077183
482,2017,2017-02-14 16:00,55,주간,화,1,1,0,0,0,충남,천안시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,원동기장치자전거,원동기장치자전거,968512,1875395,127.14667918,36.87631522
483,2017,2017-02-14 17:00,40,주간,화,1,1,0,0,0,대구,수성구,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,이륜차,이륜차,1101613,1762058,128.6252816,35.84979365
484,2017,2017-02-14 18:00,45,야간,화,1,1,0,0,0,충남,당진시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,934056,1884447,126.75928798,36.95612998
485,2017,2017-02-14 19:00,30,야간,화,1,2,1,0,0,경북,칠곡군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1084412,1781886,128.43692706,36.03017249
486,2017,2017-02-14 19:00,6,야간,화,1,1,0,0,0,울산,울주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1160404,1734141,129.27053928,35.59034581
487,2017,2017-02-14 21:00,20,야간,화,1,1,0,0,0,광주,서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,940640,1684354,126.84828316,35.15267757
488,2017,2017-02-14 21:00,45,야간,화,1,1,0,0,0,경북,성주군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1067333,1777577,128.24700921,35.99265744
489,2017,2017-02-14 23:00,45,야간,화,1,1,0,0,0,광주,광산구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,940826,1691553,126.84980833,35.21759893
490,2017,2017-02-15 08:00,30,주간,수,1,2,0,0,1,경기,평택시,차대차,정면충돌,정면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,승용차,승용차,승용차,941640,1886317,126.84432487,36.97348675
491,2017,2017-02-15 12:00,45,주간,수,1,1,0,0,0,충남,아산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,945951,1875435,126.89353386,36.87565359
492,2017,2017-02-15 15:00,30,주간,수,1,1,0,0,0,전북,익산시,차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,보행자,보행자,949907,1770865,126.94467006,35.93318339
493,2017,2017-02-15 19:00,20,야간,수,1,2,0,1,0,전북,순창군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,967659,1714129,127.14374489,35.42238638
494,2017,2017-02-15 19:00,19,야간,수,1,1,0,0,0,경북,포항시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1164721,1784792,129.32860994,36.04608504
495,2017,2017-02-15 19:00,30,야간,수,1,1,0,0,0,대구,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1094609,1765272,128.5481115,35.87946799
496,2017,2017-02-15 22:00,45,야간,수,1,1,0,0,0,인천,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,927705,1944537,126.68212851,37.49726499
497,2017,2017-02-16 02:00,20,야간,목,1,1,0,0,0,대전,서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,988061,1817846,127.36692834,36.35796146
498,2017,2017-02-16 02:00,20,야간,목,1,1,0,0,0,경남,김해시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1115202,1688158,128.76523977,35.18212252
499,2017,2017-02-16 05:00,38,야간,목,1,1,0,0,0,경북,안동시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,화물차,보행자,보행자,1104570,1834071,128.66761393,36.49859474
500,2017,2017-02-16 05:00,15,야간,목,1,1,0,0,0,경기,수원시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,957747,1923915,127.00361512,37.31270008
501,2017,2017-02-16 05:00,10,야간,목,1,1,0,0,0,경기,파주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,936872,1980514,126.78271355,37.82218794
502,2017,2017-02-16 06:00,10,주간,목,1,1,0,0,0,경기,용인시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,964875,1917712,127.10389131,37.2576371
503,2017,2017-02-16 09:00,45,주간,목,1,1,0,0,0,대전,중구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승합차,승합차,보행자,보행자,989801,1813617,127.38637767,36.3198553
504,2017,2017-02-16 12:00,0,주간,목,1,1,0,0,0,경기,파주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,933947,1969500,126.75048379,37.72271747
505,2017,2017-02-16 15:00,30,주간,목,1,1,0,0,0,경남,김해시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1124031,1697459,128.86358539,35.26491521
506,2017,2017-02-16 18:00,48,야간,목,1,1,0,0,0,전남,순천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,998509,1663748,127.4836668,34.96861772
507,2017,2017-02-16 18:00,59,야간,목,2,3,0,1,0,충남,공주시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,958155,1828225,127.03304405,36.45069236
508,2017,2017-02-16 19:00,10,야간,목,1,1,0,0,0,전북,부안군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,935813,1745746,126.79045202,35.7058981
509,2017,2017-02-16 20:00,56,야간,목,1,1,0,0,0,경기,하남시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,원동기장치자전거,원동기장치자전거,968696,1946984,127.145741,37.52162136
