,발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
1522,2015,2015-05-16 14:22,주,토,1,1,0,0,0,경기,성남시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,965473.0,1926687.0,127.1102177,37.33855802
1523,2015,2015-05-16 16:30,주,토,1,1,0,0,0,서울,중랑구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,964157.0,1953940.0,127.0940355,37.58415305
1524,2015,2015-05-16 16:00,주,토,2,2,0,0,0,충남,당진시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,대형,화물차,중형,920908.0,1890582.0,126.6109755,37.01041403
1525,2015,2015-05-16 18:15,야,토,2,4,2,0,0,경기,의정부시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,승용차,중형,959044.0,1970455.0,127.0351993,37.73279148
1526,2015,2015-05-16 18:00,야,토,1,1,0,0,0,경기,포천시,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,화물차,중형,원동기장치자전거,원동기장치자전거,983110.0,1989953.0,127.3078616,37.90928987
1527,2015,2015-05-16 19:46,야,토,1,1,0,0,0,경북,울진군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1166411.0,1899474.0,129.3721393,37.07912038
1528,2015,2015-05-16 21:00,야,토,1,1,0,0,0,경북,포항시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,없음,없음,1156208.0,1786201.0,129.2344236,36.06018653
1529,2015,2015-05-16 22:25,야,토,1,1,0,0,0,대전,유성구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,982316.0,1815554.0,127.3029471,36.33720977
1530,2015,2015-05-16 23:00,야,토,1,1,0,0,0,경북,경주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1144489.0,1762137.0,129.0999714,35.8451221
1531,2015,2015-05-17 06:50,주,일,1,1,0,0,0,경남,통영시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,건설기계,건설기계,1084963.0,1653226.0,128.4296044,34.87018243
1532,2015,2015-05-17 06:45,주,일,1,1,0,0,0,경남,남해군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1030593.0,1653347.0,127.8347482,34.8743664
1533,2015,2015-05-17 07:00,주,일,1,2,0,1,0,경기,안성시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,특수차,대형,979029.0,1887023.0,127.2643649,36.98142762
1534,2015,2015-05-17 10:13,주,일,1,1,0,0,0,경기,부천시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승합차,대형,보행자,보행자,938565.0,1947990.0,126.8046897,37.5291735
1535,2015,2015-05-17 10:50,주,일,1,2,0,1,0,전남,진도군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,소형,875813.0,1604101.0,126.1485311,34.42326126
1536,2015,2015-05-17 13:15,주,일,1,1,0,0,0,충북,옥천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,1017418.2,1822028.1,127.6942361,36.39558083
1537,2015,2015-05-17 16:00,주,일,1,1,0,0,0,충북,충주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1032525.0,1890263.0,127.8655964,37.01030515
1538,2015,2015-05-17 18:40,야,일,1,1,0,0,0,경기,안산시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,대형,원동기장치자전거,원동기장치자전거,937142.0,1924022.0,126.7906264,37.31305178
1539,2015,2015-05-17 18:52,야,일,3,4,1,0,0,경남,사천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,승용차,대형,1050825.0,1665659.0,128.0568687,34.98457421
1540,2015,2015-05-17 20:00,야,일,1,1,0,0,0,경북,영천시,차대사람,차도통행중,차도통행중,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,보행자,보행자,1110932.0,1785952.0,128.7318016,36.06416173
1541,2015,2015-05-17 20:00,야,일,1,2,1,0,0,경북,포항시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1182298.0,1766986.0,129.5195417,35.88251222
1542,2015,2015-05-17 21:53,야,일,1,1,0,0,0,경북,문경시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승용차,중형,없음,없음,1048015.0,1861104.0,128.037859,36.74679561
1543,2015,2015-05-18 05:08,야,월,1,1,0,0,0,인천,서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,926853.0,1946098.0,126.6723355,37.51126672
1544,2015,2015-05-18 10:10,주,월,1,1,0,0,0,전남,보성군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,971714.0,1642520.0,127.1908597,34.77680005
1545,2015,2015-05-18 11:00,주,월,2,5,2,1,0,전남,영암군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,대형,승용차,대형,906367.0,1639628.0,126.4770636,34.74681683
1546,2015,2015-05-18 12:40,주,월,1,1,0,0,0,부산,사하구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,보행자,보행자,1134270.0,1676998.0,128.9727896,35.07915503
1547,2015,2015-05-18 18:40,야,월,1,2,1,0,0,경북,고령군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,승용차,소형,1082285.0,1745642.0,128.4095795,35.70361495
1548,2015,2015-05-18 19:45,야,월,1,1,0,0,0,경기,부천시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,937878.0,1942010.0,126.7974202,37.47522982
1549,2015,2015-05-18 20:25,야,월,1,1,0,0,0,전북,김제시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,자전거,자전거,943570.0,1756721.0,126.8754233,35.80532118
1550,2015,2015-05-18 22:55,야,월,1,1,0,0,0,경북,김천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,없음,없음,1053598.0,1791361.0,128.0955736,36.11777738
1551,2015,2015-05-19 00:18,야,화,1,1,0,0,0,대구,중구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,승용차,대형,1100096.0,1763465.0,128.6086615,35.86263315
1552,2015,2015-05-19 05:03,야,화,1,1,0,0,0,부산,서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1138349.0,1681045.0,129.0181941,35.11508364
1553,2015,2015-05-19 09:20,주,화,1,1,0,0,0,강원,철원군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,없음,없음,996543.0,2018457.0,127.4605359,38.16634211
1554,2015,2015-05-19 14:00,주,화,1,3,2,0,0,경기,양주시,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,중형,승용차,중형,955216.0,1977354.0,126.991332,37.79479223
1555,2015,2015-05-19 14:20,주,화,1,2,0,1,0,경남,밀양시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,소형,승용차,중형,1110646.0,1726306.0,128.7203759,35.52653412
1556,2015,2015-05-19 15:40,주,화,1,1,0,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,940261.0,1959036.0,126.8229826,37.62884161
1557,2015,2015-05-19 20:55,야,화,1,1,0,0,0,경기,김포시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,보행자,보행자,926610.0,1960738.0,126.6681195,37.64319186
1558,2015,2015-05-19 22:55,야,화,1,1,0,0,0,경기,시흥시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,없음,없음,935679.0,1928825.0,126.7737005,37.35624203
1559,2015,2015-05-20 05:30,야,수,1,1,0,0,0,전남,영광군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,없음,없음,895746.0,1693293.0,126.3543272,35.22961255
1560,2015,2015-05-20 06:00,주,수,1,3,2,0,0,충남,아산시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,건설기계,건설기계,953826.0,1850772.0,126.9833866,36.65374904
1561,2015,2015-05-20 07:45,주,수,1,1,0,0,0,경북,고령군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,원동기장치자전거,원동기장치자전거,1076948.0,1750485.0,128.3510546,35.74770768
1562,2015,2015-05-20 08:55,주,수,1,1,0,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,945258.0,1687843.0,126.8987503,35.18439891
1563,2015,2015-05-20 08:40,주,수,1,1,0,0,0,울산,울주군,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,소형,자전거,자전거,1152718.0,1729941.0,129.1849418,35.5537089
1564,2015,2015-05-20 10:40,주,수,1,1,0,0,0,전북,부안군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,921630.0,1754329.0,126.6328434,35.78225007
1565,2015,2015-05-20 13:44,주,수,1,1,0,0,0,경기,포천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,없음,없음,975648.0,1993194.0,127.2228661,37.93833153
1566,2015,2015-05-20 14:50,주,수,1,1,0,0,0,부산,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,중형,보행자,보행자,1142435.0,1683610.0,129.0634597,35.13763446
1567,2015,2015-05-20 14:40,주,수,1,1,0,0,0,전북,부안군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,승합차,대형,933730.0,1748505.0,126.7671997,35.73063428
1568,2015,2015-05-20 16:00,주,수,1,1,0,0,0,부산,남구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,경형,보행자,보행자,1144877.0,1683916.0,129.0903092,35.14004392
1569,2015,2015-05-20 16:15,주,수,1,1,0,0,0,경기,광명시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,943215.0,1942043.0,126.8577737,37.47587074
1570,2015,2015-05-20 16:00,주,수,1,1,0,0,0,강원,삼척시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,중형,보행자,보행자,1147348.0,1939621.0,129.1657158,37.44404508
1571,2015,2015-05-20 18:40,야,수,1,3,1,1,0,경기,평택시,차대차,기타,기타,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,소형,승용차,대형,960538.0,1896174.0,127.0561203,37.06332171
1572,2015,2015-05-20 19:55,야,수,2,3,0,1,0,전남,여수시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승합차,대형,이륜차,소형,1012422.0,1640713.0,127.6357352,34.76082177
1573,2015,2015-05-20 19:30,야,수,1,1,0,0,0,전남,여수시,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,중형,원동기장치자전거,원동기장치자전거,1025231.0,1629596.0,127.7753657,34.66033479
1574,2015,2015-05-20 20:09,야,수,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,957827.7,1955985.2,127.022233,37.60231856
1575,2015,2015-05-20 22:20,야,수,1,3,1,1,0,경북,상주시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,중형,1065525.0,1817139.0,128.2302538,36.34943031
1576,2015,2015-05-21 00:35,야,목,1,1,0,0,0,부산,강서구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,화물차,소형,없음,없음,1127964.0,1677999.0,128.9037934,35.08899888
1577,2015,2015-05-21 02:10,야,목,1,1,0,0,0,경기,성남시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,소형,없음,없음,967956.0,1940704.0,127.1376403,37.46499119
1578,2015,2015-05-21 04:35,야,목,1,1,0,0,0,서울,서대문구,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,화물차,중형,보행자,보행자,948200.0,1953838.0,126.9133181,37.58247381
1579,2015,2015-05-21 04:20,야,목,1,1,0,0,0,경기,고양시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,없음,없음,934158.0,1960578.0,126.753684,37.64232207
1580,2015,2015-05-21 05:55,야,목,1,1,0,0,0,충남,서천군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,자전거,자전거,927085.0,1782326.0,126.6906304,36.0350682
1581,2015,2015-05-21 06:21,주,목,1,1,0,0,0,부산,부산진구,차대차,기타,기타,운전자법규위반,신호위반,단일로,횡단보도상,승합차,대형,자전거,자전거,1142730.0,1687767.0,129.0674155,35.17506312
1582,2015,2015-05-21 06:10,주,목,1,2,1,0,0,경기,김포시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,소형,승용차,중형,927401.0,1961904.0,126.6769687,37.65376332
1583,2015,2015-05-21 07:55,주,목,1,1,0,0,0,강원,춘천시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,중형,이륜차,소형,1022801.0,1982121.0,127.7591332,37.83857106
1584,2015,2015-05-21 10:14,주,목,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승합차,대형,보행자,보행자,966098.0,1944032.0,127.1164769,37.49492181
1585,2015,2015-05-21 12:50,주,목,1,1,0,0,0,서울,구로구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,자전거,자전거,승용차,중형,945993.0,1944967.0,126.888976,37.50239183
