발생년월일시,주야,요일,district,사고유형_대분류,가해자법규위반,X_coord,Y_coord
2016-12-23 05:00,야간,금,서대문구,차대사람,,126.91272476,37.58274847
2016-11-03 05:00,야간,목,용산구,차대사람,,126.96290449,37.52383378
2016-04-14 21:00,야간,목,중구,차대사람,,127.00265487,37.55372544
2016-05-02 07:00,주간,월,성동구,차대사람,,127.03656586,37.56602262
2016-06-08 16:00,주간,수,구로구,차대사람,,126.84437862,37.4957982
2016-06-16 21:00,야간,목,서대문구,차대사람,,126.90677508,37.57492391
2016-07-06 16:00,주간,수,양천구,차대사람,,126.84891152,37.52746064
2016-07-20 17:00,주간,수,은평구,차대사람,,126.91789538,37.59389844
2016-09-07 01:00,야간,수,송파구,차대사람,,127.08059429,37.5169643
2016-08-08 14:00,주간,월,노원구,차대사람,,127.08219945,37.67125339
2016-08-08 08:00,주간,월,중랑구,차대사람,,127.078371,37.58624334
2016-04-09 22:00,야간,토,동작구,차대사람,,126.94117283,37.50148755
2016-04-15 07:00,주간,금,성북구,차대사람,,127.00537496,37.58924092
2016-04-23 23:00,야간,토,중랑구,차대사람,,127.10024148,37.59911856
2016-04-29 00:00,야간,금,영등포구,차대사람,,126.90605201,37.51763968
2016-04-27 16:00,주간,수,금천구,차대사람,,126.88564467,37.46295827
2016-11-17 15:00,주간,목,은평구,차대사람,,126.9267809,37.60804789
2016-04-21 22:00,야간,목,양천구,차대사람,,126.8296268,37.53376132
2016-05-13 21:00,야간,금,관악구,차대사람,,126.96601395,37.47655371
2016-05-23 02:00,야간,월,동작구,차대사람,,126.92737405,37.49506691
2016-05-26 16:00,주간,목,노원구,차대사람,,127.05709256,37.66770066
2016-07-13 01:00,야간,수,금천구,차대사람,,126.87674416,37.47809953
2016-04-13 19:00,야간,수,서대문구,차대사람,,126.9596473,37.57058993
2016-05-02 20:00,야간,월,강동구,차대사람,,127.15264795,37.53887043
2016-05-05 01:00,야간,목,강남구,차대사람,,127.02345477,37.50711207
2016-05-03 21:00,야간,화,영등포구,차대사람,,126.90910627,37.53212167
2016-05-27 22:00,야간,금,광진구,차대사람,,127.08289961,37.56202936
2016-06-15 00:00,야간,수,송파구,차대사람,,127.08868247,37.50509029
2016-06-10 04:00,야간,금,강남구,차대사람,,127.04254791,37.51360342
2016-08-21 17:00,주간,일,강서구,차대사람,,126.80387704,37.57275759
2016-09-12 01:00,야간,월,중구,차대사람,,127.02060263,37.56559834
2016-07-24 23:00,야간,일,강동구,차대사람,,127.15548821,37.55529783
2016-08-18 01:00,야간,목,관악구,차대사람,,126.95362849,37.48184485
2016-04-19 08:00,주간,화,중랑구,차대사람,,127.09542904,37.5987236
2016-04-27 22:00,야간,수,관악구,차대사람,,126.95072541,37.48241457
2016-04-30 17:00,주간,토,금천구,차대사람,,126.90234468,37.46883064
2016-05-27 10:00,주간,금,은평구,차대사람,,126.92396345,37.60904367
2016-05-31 08:00,주간,화,은평구,차대사람,,126.91421123,37.5927986
2016-07-15 00:00,야간,금,서초구,차대사람,,126.99118453,37.47446997
2016-10-03 05:00,야간,월,종로구,차대사람,,127.01537726,37.57690694
2016-11-16 09:00,주간,수,구로구,차대사람,,126.88363103,37.49198047
2016-11-24 07:00,주간,목,용산구,차대사람,,126.99961594,37.52225542
2016-04-29 23:00,야간,금,성북구,차대사람,,127.03302227,37.59130946
2016-05-14 21:00,야간,토,도봉구,차대사람,,127.05020022,37.67869788
2016-08-17 23:00,야간,수,강서구,차대사람,,126.8491983,37.5582702
2016-09-09 09:00,주간,금,중구,차대사람,,126.98490915,37.5643123
2016-05-11 13:00,주간,수,서대문구,차대사람,,126.93506072,37.57986683
2016-05-27 04:00,야간,금,성북구,차대사람,,127.03365393,37.60081213
2016-05-29 17:00,주간,일,관악구,차대사람,,126.92046682,37.47395049
2016-07-29 20:00,야간,금,강동구,차대사람,,127.1353148,37.55256023
2016-08-03 08:00,주간,수,양천구,차대사람,,126.83676632,37.52252579
2016-12-09 04:00,야간,금,중구,차대사람,,126.99527719,37.56153586
2016-05-23 03:00,야간,월,마포구,차대사람,,126.95280408,37.55713736
2016-05-26 17:00,주간,목,강북구,차대사람,,127.04675941,37.62723645
2016-06-03 20:00,야간,금,성동구,차대사람,,127.04456781,37.54988353
2016-07-04 23:00,야간,월,서초구,차대사람,,127.03210538,37.48433325
2016-08-26 03:00,야간,금,도봉구,차대사람,,127.03127708,37.65099832
2016-11-06 19:00,야간,일,강북구,차대사람,,127.04198154,37.6172672
2016-11-12 15:00,주간,토,관악구,차대사람,,126.93925928,37.47748436
2016-06-12 00:00,야간,일,종로구,차대사람,,126.97703977,37.57562566
2016-08-27 08:00,주간,토,마포구,차대사람,,126.94182336,37.54629683
2016-07-22 08:00,주간,금,성북구,차대사람,,127.02341702,37.58061717
2016-07-24 05:00,야간,일,송파구,차대사람,,127.11160941,37.5005286
2016-07-29 23:00,야간,금,마포구,차대사람,,126.94077051,37.54175806
2016-08-11 06:00,주간,목,강북구,차대사람,,127.034201,37.61300044
2016-09-10 04:00,야간,토,강동구,차대사람,,127.17308582,37.56226125
2016-07-19 16:00,주간,화,강동구,차대사람,,127.16704563,37.54559636
2016-06-22 16:00,주간,수,마포구,차대사람,,126.93684618,37.54730073
2016-02-23 23:00,야간,화,도봉구,차대사람,,127.03458093,37.6483795
2016-02-10 09:00,주간,수,양천구,차대사람,,126.86243224,37.52788594
2016-03-03 00:00,야간,목,성동구,차대사람,,127.03439636,37.55436864
2016-02-17 01:00,야간,수,노원구,차대사람,,127.07120785,37.64430906
2016-02-27 01:00,야간,토,마포구,차대사람,,126.95630196,37.55254763
2016-03-06 04:00,야간,일,강동구,차대사람,,127.14850048,37.53647497
2016-03-02 16:00,주간,수,강서구,차대사람,,126.81660436,37.55181269
2016-03-25 08:00,주간,금,양천구,차대사람,,126.82748141,37.53571405
2016-03-26 02:00,야간,토,용산구,차대사람,,127.00229892,37.54425976
2016-03-09 09:00,주간,수,강북구,차대사람,,127.01820664,37.62638422
2016-02-22 05:00,야간,월,구로구,차대사람,,126.83911876,37.49060414
2016-02-25 23:00,야간,목,도봉구,차대사람,,127.04558808,37.68928887
2016-03-10 17:00,주간,목,관악구,차대사람,,126.95723221,37.48041658
2016-02-26 22:00,야간,금,금천구,차대사람,,126.89018948,37.47698891
2016-03-01 07:00,주간,화,동대문구,차대사람,,127.04571666,37.58068706
2016-01-29 19:00,야간,금,마포구,차대사람,,126.90309008,37.57406709
2016-02-03 10:00,주간,수,성북구,차대사람,,127.03919191,37.59741779
2016-01-19 05:00,야간,화,은평구,차대사람,,126.91994488,37.62463514
2016-01-23 22:00,야간,토,강동구,차대사람,,127.17122807,37.55728964
2016-01-25 17:00,주간,월,노원구,차대사람,,127.08409426,37.62022632
2016-01-24 21:00,야간,일,관악구,차대사람,,126.96522178,37.47630316
2016-02-05 15:00,주간,금,관악구,차대사람,,126.91625836,37.47557926
2016-02-05 05:00,야간,금,은평구,차대사람,,126.91023506,37.61435684
2016-01-20 00:00,야간,수,중구,차대사람,,126.97227529,37.55493928
2016-01-22 11:00,주간,금,금천구,차대사람,,126.89299245,37.47582257
2016-02-06 06:00,주간,토,은평구,차대사람,,126.93123955,37.60873645
2016-02-10 20:00,야간,수,동대문구,차대사람,,127.03881014,37.57667633
2016-11-05 10:00,주간,토,강서구,차대사람,,126.87628917,37.54911454
2016-12-16 00:00,야간,금,송파구,차대사람,,127.11690927,37.49442746
2016-11-09 01:00,야간,수,관악구,차대사람,,126.95035871,37.48152052
2016-12-18 07:00,주간,일,강동구,차대사람,,127.14571773,37.52175649
2016-10-28 11:00,주간,금,용산구,차대사람,,126.96118524,37.53943736
2016-09-05 10:00,주간,월,중구,차대사람,,126.9765331,37.56387887
2016-10-18 12:00,주간,화,광진구,차대사람,,127.08606155,37.53714693
2016-10-05 09:00,주간,수,광진구,차대사람,,127.07349161,37.53618281
2016-10-20 21:00,야간,목,중구,차대사람,,127.00817406,37.55803898
2016-10-28 20:00,야간,금,중랑구,차대사람,,127.07956161,37.59406226
2016-10-05 12:00,주간,수,노원구,차대사람,,127.05358247,37.67823303
2016-11-14 05:00,야간,월,동대문구,차대사람,,127.05430157,37.58256755
2016-09-22 17:00,주간,목,서초구,차대사람,,127.02028201,37.4901627
2016-09-20 14:00,주간,화,금천구,차대사람,,126.90243018,37.46661373
2016-10-20 04:00,야간,목,서대문구,차대사람,,126.91147176,37.58106754
2016-10-18 06:00,주간,화,용산구,차대사람,,127.00144152,37.53362019
2016-10-23 00:00,야간,일,성동구,차대사람,,127.02521173,37.56498241
2016-10-08 14:00,주간,토,서대문구,차대사람,,126.92395305,37.56630201
2016-10-24 10:00,주간,월,강서구,차대사람,,126.870108,37.55315581
2016-10-27 06:00,주간,목,금천구,차대사람,,126.89773758,37.47798757
2016-09-23 02:00,야간,금,서대문구,차대사람,,126.92993776,37.56403263
2016-10-20 16:00,주간,목,동작구,차대사람,,126.93739667,37.50476318
2016-09-27 18:00,야간,화,용산구,차대사람,,126.96895089,37.55371386
2016-09-28 05:00,야간,수,강동구,차대사람,,127.13683367,37.52885024
2016-10-04 05:00,야간,화,서초구,차대사람,,127.01762098,37.48531156
2016-09-28 01:00,야간,수,구로구,차대사람,,126.85594214,37.49161644
2016-10-03 02:00,야간,월,관악구,차대사람,,126.94780692,37.4816907
2016-10-02 18:00,야간,일,영등포구,차대사람,,126.90456766,37.51503631
2016-07-30 20:00,야간,토,영등포구,차대사람,,126.9060141,37.49957638
2016-09-27 06:00,주간,화,성동구,차대사람,,127.01954471,37.54872077
2016-10-14 01:00,야간,금,성북구,차대사람,,127.03150489,37.6056889
2016-10-24 02:00,야간,월,도봉구,차대사람,,127.04519999,37.65253101
2016-10-03 04:00,야간,월,영등포구,차대사람,,126.88698644,37.54465302
2016-09-23 13:00,주간,금,중랑구,차대사람,,127.10420999,37.6005831
2016-09-04 20:00,야간,일,금천구,차대사람,,126.90973664,37.45062426
2016-12-21 21:00,야간,수,종로구,차대사람,,126.9607804,37.60503542
2016-07-21 22:00,야간,목,강북구,차대사람,,127.02538574,37.64153777
2016-01-07 12:00,주간,목,동대문구,차대사람,,127.02984978,37.58064296
2016-01-12 13:00,주간,화,동작구,차대사람,,126.93985451,37.50682634
2016-12-25 10:00,주간,일,관악구,차대사람,,126.90200574,37.4815651
2016-11-18 16:00,주간,금,송파구,차대사람,,127.127102,37.48758267
2016-02-11 22:00,야간,목,종로구,차대사람,,126.98490297,37.57014399
2016-12-24 00:00,야간,토,종로구,차대사람,,126.98937402,37.57042481
2016-04-29 01:00,야간,금,양천구,차대사람,,126.86364027,37.53356193
2016-12-01 18:00,야간,목,은평구,차대사람,,126.91502024,37.61822937
2016-03-04 23:00,야간,금,서초구,차대사람,,127.05692737,37.45847867
2016-01-23 08:00,주간,토,관악구,차대사람,,126.93912647,37.48617282
2016-01-29 19:00,야간,금,강서구,차대사람,,126.81198658,37.56128421
2016-02-03 04:00,야간,수,도봉구,차대사람,,127.04406639,37.67291482
2016-11-29 10:00,주간,화,서대문구,차대사람,,126.92980098,37.56563636
2016-12-30 00:00,야간,금,도봉구,차대사람,,127.04541834,37.68922512
2016-11-27 20:00,야간,일,동대문구,차대사람,,127.05699559,37.58856263
2016-12-23 04:00,야간,금,송파구,차대사람,,127.11861184,37.49242113
2016-12-30 00:00,야간,금,동작구,차대사람,,126.94024527,37.51358835
2016-09-02 22:00,야간,금,동대문구,차대사람,,127.06291687,37.56770048
2016-11-11 21:00,야간,금,성동구,차대사람,,127.06583624,37.54874863
2016-01-14 02:00,야간,목,서대문구,차대사람,,126.96584665,37.55877445
2016-01-16 06:00,주간,토,도봉구,차대사람,,127.04292522,37.66614048
2016-09-11 19:00,야간,일,강북구,차대사람,,127.02777569,37.62210549
2016-07-03 05:00,야간,일,성북구,차대사람,,127.03184772,37.58532889
2016-10-30 02:00,야간,일,중구,차대사람,,127.00910407,37.55952106
2016-09-26 11:00,주간,월,종로구,차대사람,,127.01564369,37.57424005
2016-12-09 03:00,야간,금,종로구,차대사람,,126.97488209,37.57566926
2016-09-03 01:00,야간,토,광진구,차대사람,,127.08644578,37.53110919
2016-10-12 21:00,야간,수,중랑구,차대사람,,127.10059628,37.6069164
2016-10-07 19:00,야간,금,서대문구,차대사람,,126.94535268,37.58788351
2016-10-08 00:00,야간,토,중구,차대사람,,127.01858862,37.56571092
2016-11-19 17:00,주간,토,송파구,차대사람,,127.0810421,37.50568087
2016-11-19 00:00,야간,토,중구,차대사람,,126.99488194,37.56138094
2016-10-30 01:00,야간,일,서초구,차대사람,,127.03889273,37.47685159
2016-12-20 06:00,주간,화,중구,차대사람,,126.97387773,37.56309191
2016-02-04 14:00,주간,목,관악구,차대사람,,126.96574963,37.47396561
2016-01-10 19:00,야간,일,서초구,차대사람,,127.05962539,37.45729896
2016-01-25 22:00,야간,월,서대문구,차대사람,,126.93509451,37.55890171
2016-01-23 00:00,야간,토,영등포구,차대사람,,126.90146253,37.52638665
2016-01-12 02:00,야간,화,구로구,차대사람,,126.88607095,37.50622555
2016-12-23 04:00,야간,금,강동구,차대사람,,127.18163305,37.54398711
2016-01-09 18:00,야간,토,서초구,차대사람,,127.00442782,37.48254387
